Cars,Construction,Unemployment,Newspapers,Jobs,Inflation,Aviation,Birthday,Business News,Loan,Real estate,elections,Car Loan,ehsaas program,Financial crisis,Weddings,budget,revenue,House Loan,Economy News,Travel,Fitness,subsidy,PSB,Interest,current account,Politics,parliament,protest,Economic crisis,stock market,trade,M0,Investment,World News,Crisis,Cinema,Credit,Textile,Tourism,Agriculture,Cigarette,CPI,government,Manufacturing,deficit,FMCG,Fast Food,Food,USAID,Recession,economic growth,Hotels,taxes,House for sale
11,34,10,2,30,12,2,55,0,49,37,4,0,0,0,0,11,35,0,0,11,11,0,0,12,0,14,43,0,0,0,26,0,50,17,79,9,39,17,9,39,1,11,40,50,31,0,0,48,19,0,47,11,31,3
12,30,5,0,30,0,2,46,0,72,40,6,0,0,0,0,9,22,0,0,9,12,0,0,16,0,18,0,0,0,38,25,0,49,62,64,8,37,12,8,34,1,16,32,30,21,0,0,50,24,0,32,11,50,0
12,28,0,3,35,7,2,45,0,52,30,8,0,0,0,0,9,23,0,0,11,16,0,0,14,0,14,0,0,0,0,18,0,50,44,66,11,35,10,5,34,0,12,33,28,0,0,43,45,33,0,28,13,30,0
12,31,0,3,36,0,1,49,0,54,60,9,0,0,0,0,9,24,0,0,10,16,0,0,13,0,12,0,0,0,0,14,0,35,22,56,10,37,12,6,36,1,11,24,0,0,0,60,48,45,0,31,14,25,0
11,33,6,3,31,9,2,51,0,44,42,13,0,0,0,0,8,0,0,0,12,18,0,0,10,0,13,0,0,0,0,20,0,52,16,65,8,30,18,5,36,1,18,32,0,0,0,55,48,25,0,0,13,28,0
11,33,0,4,33,6,2,45,0,42,56,61,0,0,0,0,8,21,0,0,11,19,0,0,13,0,9,34,0,0,0,23,0,39,15,57,9,29,15,11,34,1,24,30,31,23,0,0,50,18,0,0,12,28,0
10,37,0,4,33,10,2,53,0,46,53,10,0,0,0,0,12,0,0,0,11,18,0,0,13,0,14,42,0,0,37,23,0,37,19,43,9,38,18,13,44,1,14,29,32,0,0,0,49,18,0,21,14,23,0
11,36,0,3,28,13,2,53,0,58,34,5,0,0,0,0,13,0,0,0,10,15,0,0,14,0,7,0,0,0,0,20,0,48,18,44,9,37,12,0,33,1,24,28,25,0,0,0,52,0,0,18,14,0,3
11,39,0,3,34,22,4,51,0,54,48,9,0,0,0,36,21,0,0,0,12,17,0,0,22,0,11,0,0,0,0,24,0,48,20,40,14,36,21,6,48,1,63,49,23,0,0,43,61,20,0,35,11,48,0
13,32,0,0,33,20,7,58,0,56,40,11,0,0,0,0,14,35,0,0,11,14,0,0,20,0,11,0,0,0,41,25,0,48,15,46,13,34,19,6,43,1,31,35,21,29,0,51,65,23,0,33,12,42,0
13,33,0,2,37,11,4,59,0,55,53,4,0,0,0,0,15,32,0,0,11,13,0,0,16,0,14,0,0,0,0,24,0,38,11,38,14,36,16,5,37,1,0,36,33,0,0,67,61,0,0,23,13,35,0
11,33,0,0,31,13,2,67,0,69,68,4,0,0,0,0,11,28,0,0,11,14,0,0,11,0,0,70,0,0,0,25,0,63,19,33,13,37,0,8,43,1,0,30,39,19,0,65,69,23,0,21,12,0,0
11,34,11,0,32,17,1,69,0,56,47,4,0,0,0,0,13,29,0,0,10,15,0,0,23,88,11,34,0,0,0,31,0,60,11,51,13,35,19,8,35,1,19,44,48,0,0,65,59,0,0,51,11,38,0
12,30,6,1,33,8,2,64,0,71,53,2,0,0,0,0,12,37,0,0,13,20,0,0,14,0,11,0,39,0,44,25,0,52,32,35,13,41,16,8,37,1,0,31,40,0,0,0,59,0,0,20,12,35,0
12,28,9,0,33,7,2,60,0,59,74,1,0,0,0,0,10,60,0,0,11,18,0,0,15,0,0,37,0,0,0,22,0,47,16,24,16,43,9,9,38,1,9,33,20,0,0,0,61,19,0,21,13,21,0
12,29,5,2,35,0,2,58,0,56,38,3,0,0,0,43,9,24,0,0,12,18,0,0,14,0,7,0,0,0,0,16,0,41,13,35,14,43,12,7,30,1,0,30,39,24,0,47,59,34,0,20,13,19,0
12,35,0,0,37,10,1,62,0,56,54,3,0,0,0,0,10,36,0,0,12,15,0,0,10,0,10,35,0,0,0,30,0,55,14,32,12,36,15,8,43,1,16,38,46,16,0,47,63,21,0,0,11,21,0
10,35,5,2,34,11,2,63,0,50,42,3,0,0,0,0,9,25,0,0,11,15,0,0,13,0,6,0,0,0,35,29,0,52,12,27,13,38,21,7,42,1,9,33,25,0,0,38,63,22,0,25,14,46,0
10,37,5,0,29,12,1,62,0,49,53,8,0,0,0,0,12,39,0,0,10,18,0,0,19,0,12,0,0,0,0,24,0,47,13,26,11,36,14,9,43,1,14,38,27,22,0,50,61,22,0,27,12,42,0
11,35,0,0,27,11,1,61,0,33,46,8,0,0,0,42,13,0,0,0,9,20,0,0,17,0,10,46,0,0,0,21,0,36,0,26,13,34,15,6,35,1,9,31,27,26,0,51,53,0,0,25,11,30,0
10,39,9,0,32,20,1,61,0,59,43,7,0,0,0,0,17,31,0,0,12,21,0,0,18,0,11,0,0,0,35,27,0,47,16,25,12,39,18,7,42,1,0,34,34,19,0,42,63,0,0,31,13,43,0
11,35,7,2,27,8,2,63,0,83,41,24,0,0,0,32,13,37,0,0,11,20,0,0,16,0,10,0,0,0,0,30,0,54,13,25,10,31,16,7,36,1,14,33,27,30,0,44,58,0,0,29,10,39,0
10,29,5,2,24,11,1,68,0,60,40,6,0,0,0,0,12,33,0,0,12,19,0,0,15,0,13,0,0,0,38,22,0,46,17,24,8,37,15,8,33,1,16,37,29,0,0,40,63,16,82,22,11,34,0
12,27,8,0,23,8,1,85,0,59,38,2,0,0,0,32,9,40,0,0,9,25,0,0,12,100,7,0,0,0,57,26,0,45,27,20,7,38,11,6,29,1,12,38,28,16,0,61,66,0,80,30,4,35,0
12,29,8,0,23,15,1,100,0,51,52,2,0,0,0,0,10,34,0,0,10,28,0,0,20,0,13,0,0,0,36,33,0,62,11,15,9,35,17,11,34,1,9,43,18,19,0,56,86,0,0,27,7,38,0
10,34,6,2,20,13,2,88,0,74,42,3,0,0,0,24,13,29,0,0,9,17,0,0,17,0,14,24,51,0,37,35,32,68,13,21,8,34,14,11,44,1,9,42,24,20,0,43,64,16,0,28,7,40,0
10,34,17,1,21,15,1,70,0,90,57,2,0,0,0,26,12,36,0,0,10,19,0,0,20,0,11,32,0,0,40,34,0,63,9,18,8,39,14,9,37,1,10,48,50,27,0,53,66,20,55,48,7,55,2
11,31,28,0,21,26,2,82,0,85,46,2,0,0,0,0,9,50,0,0,13,21,0,0,19,0,12,26,0,0,40,38,0,68,9,16,8,41,14,8,31,1,6,56,35,31,0,100,76,26,58,70,8,36,3
12,30,0,1,21,5,2,80,0,86,60,5,0,0,0,28,9,26,0,0,11,16,0,0,15,0,10,0,44,0,0,24,0,84,11,16,8,35,9,11,31,1,10,23,14,0,0,64,70,21,0,0,7,26,3
10,33,0,0,20,9,1,62,0,95,42,6,0,0,0,0,8,22,0,0,10,16,0,0,14,0,7,33,63,0,30,35,0,97,8,19,8,33,18,11,39,1,7,38,26,14,0,58,68,0,0,23,8,74,3
8,31,8,0,18,12,1,62,0,62,33,69,0,0,0,31,9,26,0,0,10,19,0,0,19,0,13,27,0,0,37,37,0,70,13,17,7,31,19,9,45,1,6,38,36,19,0,54,68,0,91,11,7,30,2
9,30,6,0,17,7,1,67,0,53,40,8,0,0,0,47,13,29,0,0,9,17,0,0,18,0,9,0,29,0,0,30,0,58,7,14,8,31,16,6,38,1,0,29,24,16,0,58,59,0,0,21,7,30,4
9,33,5,0,17,15,1,58,0,76,47,6,0,0,0,29,11,28,0,0,11,15,0,0,17,0,10,24,28,0,33,39,0,66,8,17,8,34,15,7,49,1,0,38,35,18,0,54,63,0,0,22,9,42,2
11,33,8,0,19,16,1,71,0,71,45,3,0,0,0,24,11,28,0,0,11,16,0,0,23,74,10,25,0,0,48,35,0,71,8,15,7,37,17,8,39,1,7,40,35,19,0,53,70,0,0,19,9,44,2
9,29,0,1,19,11,1,72,0,79,47,3,0,0,0,0,10,30,0,0,12,14,0,0,16,0,10,0,0,0,43,39,0,64,9,15,9,37,14,6,34,1,8,35,25,19,0,72,65,0,0,19,9,36,4
10,31,6,2,18,11,2,78,0,83,72,2,0,0,0,23,10,21,0,0,11,15,0,0,18,0,10,0,0,0,38,37,0,77,7,16,7,35,15,6,33,1,12,32,20,16,0,45,71,0,0,21,8,40,2
10,30,9,0,19,18,1,79,0,71,38,2,0,0,0,20,10,45,0,0,12,19,0,0,19,0,9,24,0,0,30,36,0,94,13,18,6,37,18,6,35,1,5,44,34,14,0,87,70,0,68,37,7,30,2
9,33,18,1,20,19,1,76,0,59,60,2,0,0,0,0,12,42,0,0,14,18,0,0,24,0,10,31,0,0,32,44,0,86,6,16,8,39,17,6,43,1,12,61,30,29,0,79,75,0,100,76,9,47,2
10,29,8,1,24,7,1,78,0,96,46,2,0,0,0,0,8,47,0,0,14,17,0,0,13,0,7,0,0,0,29,32,0,71,12,13,9,41,11,8,28,1,6,31,28,0,0,54,69,0,0,21,9,31,2
12,27,6,1,24,6,1,72,0,70,58,2,0,0,0,0,9,28,0,0,14,18,0,0,17,0,0,27,0,0,0,21,0,65,9,12,9,40,9,3,27,1,0,21,29,0,0,85,62,0,0,0,10,14,3
9,32,4,1,22,9,1,67,0,52,50,3,0,0,0,0,7,13,0,0,13,17,0,0,16,0,4,23,0,0,33,30,0,56,10,16,7,35,19,6,30,1,6,33,28,15,0,69,69,24,0,13,10,39,3
10,31,4,1,19,12,1,67,0,45,56,2,0,0,0,28,8,23,0,100,13,11,0,0,16,0,8,0,0,0,31,29,0,61,6,14,7,27,13,4,36,1,0,31,29,15,0,70,69,0,0,17,9,37,3
8,34,5,1,18,11,1,65,0,44,49,3,0,0,0,32,11,33,0,0,12,16,0,0,24,0,8,35,0,0,0,35,0,54,10,17,6,33,12,6,37,1,0,46,31,20,0,53,75,13,0,26,8,36,3
8,27,4,1,17,11,1,65,0,59,66,5,0,0,0,34,13,28,0,0,18,15,0,0,17,0,11,28,0,0,0,27,0,47,7,11,8,31,15,6,28,1,0,37,24,25,0,69,68,0,0,24,15,45,5
8,33,7,2,20,17,1,63,0,56,28,2,0,0,0,21,12,45,0,0,17,13,0,0,19,0,12,23,0,0,38,30,0,55,5,13,7,35,20,9,40,1,0,47,38,14,0,55,83,0,0,32,15,49,2
8,39,10,1,24,22,1,77,0,65,46,4,0,0,0,25,14,52,0,0,17,17,0,0,23,62,12,31,0,0,0,34,0,61,22,15,8,40,23,10,42,1,5,54,36,24,0,72,84,10,0,22,10,48,4
9,40,8,2,23,22,2,77,0,97,36,2,0,0,0,25,13,60,0,0,17,22,0,0,22,51,13,18,0,0,24,39,0,74,18,17,8,40,21,8,42,1,5,50,36,28,0,76,92,16,0,38,9,50,4
9,35,8,2,24,23,1,84,0,77,56,7,0,0,0,28,12,44,0,0,16,19,0,0,19,43,9,26,0,0,26,35,0,68,11,17,9,39,14,7,36,1,0,41,46,42,0,60,83,20,39,43,10,36,5
9,37,11,2,25,28,1,93,0,75,52,2,0,0,0,14,12,58,0,0,18,21,0,0,30,64,14,39,0,0,43,43,0,84,7,16,9,37,21,10,41,1,4,56,41,31,0,49,88,15,52,42,10,46,3
9,40,16,3,27,40,1,89,0,84,57,3,0,0,0,32,14,91,0,0,18,21,0,0,29,60,13,37,0,0,40,54,0,86,7,18,9,45,19,7,40,1,6,78,41,49,0,81,95,12,66,81,11,43,3
11,31,4,2,28,23,1,85,0,85,48,2,0,0,0,22,10,33,0,0,19,18,2,0,18,50,9,0,0,0,0,35,0,66,4,11,10,44,16,4,30,1,4,40,36,17,0,86,88,15,53,17,12,35,3
11,32,4,1,28,22,1,82,0,89,37,5,0,0,0,15,9,27,0,0,21,19,0,0,16,0,8,0,23,0,23,24,0,47,9,14,8,40,10,4,30,1,5,33,25,16,0,93,72,15,0,8,11,32,3
10,31,4,2,28,17,1,81,0,66,43,2,0,0,0,24,9,31,0,0,24,19,0,0,18,52,5,31,0,0,23,34,0,46,10,15,8,39,26,7,38,1,7,47,38,19,0,61,85,13,41,19,9,31,2
10,33,8,2,24,22,1,75,0,75,26,3,0,0,0,16,10,39,0,0,17,14,0,0,18,58,15,33,0,0,26,36,0,45,6,12,8,35,24,9,47,1,4,54,35,20,0,64,84,14,48,22,9,39,3
8,34,7,1,22,26,1,74,0,59,32,8,0,0,0,22,11,36,0,0,16,11,0,0,27,42,15,37,15,0,18,37,0,43,16,19,10,33,18,7,45,1,7,50,42,30,0,53,85,8,60,25,9,36,1
8,29,5,1,21,19,1,73,0,59,39,2,0,0,0,16,12,43,0,0,19,10,0,0,18,0,7,19,0,0,20,29,0,47,13,14,9,30,12,8,38,1,5,36,28,27,0,72,72,9,36,14,8,30,2
10,40,6,0,27,30,1,72,0,70,42,4,0,0,0,13,14,49,0,0,19,15,0,0,25,60,16,31,0,0,27,38,0,51,9,13,9,37,26,10,46,1,5,57,45,17,0,83,92,25,38,31,8,48,2
10,34,7,2,25,27,2,79,0,74,33,12,0,0,0,0,12,51,0,0,19,14,0,0,20,0,11,27,0,0,39,35,0,47,7,15,8,34,19,7,36,1,5,47,37,21,0,82,77,20,0,25,9,42,2
10,33,10,1,24,25,2,76,0,78,38,8,0,0,0,16,11,51,0,0,17,13,0,0,19,38,10,48,16,0,34,38,0,49,7,12,8,37,23,8,38,1,26,52,54,30,0,86,86,20,43,34,7,46,2
9,34,7,1,24,18,2,79,0,84,46,2,0,0,0,13,10,44,0,0,19,12,0,0,22,61,11,30,0,0,31,33,0,51,6,12,8,37,21,9,35,1,7,49,69,28,100,77,87,18,35,37,9,39,2
9,35,17,1,25,32,1,85,0,74,36,2,0,0,0,16,11,62,0,0,21,13,3,0,24,98,15,24,16,100,44,42,0,57,4,14,9,39,20,9,41,1,9,72,90,39,0,72,95,18,69,64,9,59,2
11,37,8,1,28,16,1,89,0,88,51,2,0,0,0,14,11,37,0,0,22,13,5,0,18,63,13,0,0,0,29,33,0,55,9,13,10,39,13,9,39,1,8,53,58,21,0,84,95,21,47,39,9,39,3
12,31,3,2,32,11,1,78,0,96,39,2,0,0,0,0,10,31,0,0,22,19,0,0,16,0,7,26,0,0,35,26,0,44,11,9,9,40,8,4,27,1,6,30,36,14,0,78,76,16,0,9,9,29,3
10,29,4,2,31,14,1,74,0,80,36,4,0,0,0,0,8,36,0,0,24,15,0,0,14,67,5,21,0,0,23,21,0,46,8,8,11,34,7,4,27,1,7,28,28,22,0,94,73,15,0,10,9,32,2
9,32,3,2,29,12,2,81,0,73,31,2,0,0,0,14,8,29,0,0,19,15,0,0,14,0,6,30,0,0,31,32,0,43,4,9,5,37,15,5,33,1,8,37,27,16,0,78,88,16,0,17,8,34,3
9,30,3,2,26,14,1,70,0,63,39,2,0,0,0,14,9,37,0,0,19,13,0,0,20,0,9,19,0,0,0,32,0,47,9,10,7,32,19,7,38,1,4,44,33,16,0,69,85,15,0,14,8,50,1
9,35,7,1,22,16,1,69,0,57,41,2,0,0,0,17,10,37,0,0,21,14,0,1,21,65,9,18,0,0,28,30,0,48,5,11,7,30,17,9,37,1,5,45,33,18,0,75,84,22,0,17,8,41,2
9,27,4,0,19,13,1,64,0,61,27,2,0,0,0,0,10,30,0,0,20,12,0,0,23,0,0,14,0,0,21,22,0,38,5,7,7,29,9,4,27,1,5,28,24,10,0,70,68,0,0,10,9,39,2
9,34,4,1,22,14,1,57,0,71,29,2,0,0,0,0,11,32,0,0,20,12,0,0,23,64,10,27,0,0,31,27,0,43,5,8,5,29,18,6,31,1,6,41,24,21,0,57,78,9,0,16,7,40,2
9,31,6,1,23,26,1,68,0,69,30,3,0,0,0,0,11,45,0,0,19,12,0,0,21,0,5,17,0,0,0,26,0,46,0,10,6,29,19,6,32,1,5,38,35,13,0,63,85,13,0,25,8,37,2
9,30,5,1,21,19,1,66,0,64,44,5,0,0,0,0,9,38,0,0,19,11,0,0,15,77,6,18,0,0,29,27,0,42,0,8,6,36,14,6,29,1,5,45,24,19,0,50,77,12,0,25,9,49,3
8,29,7,1,22,9,1,65,0,75,35,3,0,0,0,22,9,39,0,0,19,10,0,0,17,42,9,16,0,0,30,28,0,41,7,9,5,34,17,6,29,1,5,38,36,19,0,70,83,13,0,26,7,31,1
9,31,12,1,22,19,1,71,0,80,34,5,0,0,0,0,10,50,0,0,22,11,0,0,17,91,8,18,0,0,22,34,0,52,5,11,6,32,14,7,32,1,9,62,37,38,0,74,81,13,0,51,8,49,2
9,28,4,1,21,11,1,67,0,65,40,4,0,0,0,18,10,38,0,0,18,15,0,0,14,47,6,30,0,0,0,22,0,46,5,8,7,30,7,5,25,1,4,40,20,9,0,67,69,16,0,15,7,42,2
10,29,3,0,22,8,1,63,0,58,39,5,0,0,0,0,8,27,0,0,21,11,0,0,10,0,6,19,19,0,0,22,0,42,9,7,7,34,10,5,20,1,10,30,27,16,0,70,59,20,0,0,8,28,2
9,25,3,0,22,7,1,59,0,89,38,3,0,0,0,0,6,23,0,0,20,13,0,0,13,0,8,0,55,0,21,22,0,46,6,6,7,32,8,4,17,1,5,27,15,9,0,66,66,17,0,0,8,25,2
8,26,2,0,20,9,1,58,0,69,38,3,0,0,0,0,7,24,0,0,17,13,0,0,12,0,7,0,0,0,0,27,0,50,7,6,5,29,14,4,22,1,0,30,25,12,0,53,66,12,0,12,7,29,2
8,28,3,1,19,10,1,53,0,61,31,4,0,0,0,21,7,23,0,0,16,14,0,0,14,43,7,19,0,0,0,24,0,39,9,8,5,26,18,5,31,1,5,40,25,14,0,62,71,11,0,0,6,24,2
7,30,6,0,17,9,1,46,0,59,32,17,0,0,0,0,8,37,0,0,15,13,0,0,17,0,7,26,0,0,21,22,0,35,7,7,6,25,14,7,33,1,7,41,23,9,0,52,66,11,0,13,5,31,1
7,26,2,0,17,8,1,47,100,48,19,3,0,0,0,8,11,28,0,0,14,13,0,0,10,21,3,11,2,0,14,19,0,25,5,4,6,24,8,3,22,1,4,26,12,11,11,38,64,10,9,8,6,29,1
